score,text
24,"PS Dr. Jane Imbunya Calls for Continuous Retooling and Upskilling of HR Professionals to Stay Relevant in a Rapidly Evolving World

22nd May 2025 | Kenya School of Government, Nairobi"
24,Inauguration of the Ministry's Audit Committee
24,"Audit remains a critical pillar in promoting transparency, accountability, and integrity in the management of public resources, while ensuring compliance with regulations, improving performance, and strengthening public trust in government institutions.

This morning, under the leadership of the Cabinet Secretary, Ministry of Public Service, Human Capital Development and Special Programmes, Hon. Geoffrey Kiringa Ruku, the Ministry held an inauguration ceremony for the newly appointed members of the Audit Committee."
24,REFORM MOMENTUM: KENYA’S SECURITY AGENCIES CHART A NEW COURSE
24,"The Principal Secretary for Public Service and Human Capital Development, Dr Jane Kere Imbunya, joined senior government leaders on Wednesday 25th March, 2026 for a high-level National Steering Committee meeting focused on driving reforms across Kenya’s security sector. The session, held at the Sarova Stanley Hotel, marked another step forward in strengthening key national institutions.

Chaired by the Principal Secretary for Internal Security and National Administration, Dr Raymond Omollo, the committee brought together leadership from the National Police Service, Kenya Prisons Service, and National Youth Service and other relevant agencies."
24,NCIC Pays Courtesy Call on PS Jane Kere Imbunya
24,"The National Cohesion and Integration Commission (NCIC) paid a courtesy call on Principal Secretary for Public Service and Human Capital Development, Jane Kere Imbunya, to discuss areas of collaboration in promoting national cohesion, inclusivity, and harmonious service delivery within the public sector.

The meeting explored strategies for strengthening unity, diversity management, and fostering a cohesive work environment across public institutions in line with the Government's transformation agenda. Both parties reaffirmed their commitment to working together to advance national integration and enhance service delivery to citizens."
24,Kwale to promote seaweed farming among coastal communities to boost livelihoods
24,"Kwale County Government is seeking to boost seaweed farming operated by coastal communities along the shores of the Indian Ocean to enhance sustainable livelihoods.

The species cultivated by these communities include red, brown, and green seaweeds for both domestic and industrial use offering profitable opportunities."
24,Multi-billion Sigor Wei Wei project transforming lives in West Pokot
24,"For decades, the vast landscapes of Sigor in West Pokot County were defined by harsh realities such as unpredictable rainfall, recurring food shortages, poverty, and fierce competition for scarce resources.

Today, however, green maize fields stretch across what was once a droughtprone landscape, standing as a powerful symbol of resilience, investment and community transformation."
24,"Kenya has a history of strategic planning for statistical development. The first five-year Statistical Plan for the Central Bureau of Statistics (CBS), then a government department in the then Ministry of Planning and National Development, covered the period 2003-2007. This plan was instrumental in the transformation of the CBS into a semi-autonomous Government Agency, Kenya National Bureau of Statistics (KNBS), by an Act of Parliament (the Statistics Act No.4 of 2006). KNBS core mandate is outlined under the said Act that empowers the organization to be the principal agency of the government for collecting, analyzing and disseminating official statistical data in Kenya. The Act further empowers KNBS to be the custodian of official statistical information, establish standards and also promote the use of best practices and methods in the production and dissemination of statistical information across the National Statistical System (NSS).

The second plan covering the period 2008-2012 was based on a comprehensive review of the previous Strategic Plan and lessons learnt. The process of designing the third plan, called the National Strategy for the Development of Statistics (NSDS) has started. While the first two plans focused on the Bureau, the third plan will cover sectors (government ministries, departments and agencies –MDAs, with KNBS and Counties as special sectors). International “best practice” requires that NSDS design process should follow a sectoral (or bottom-up) approach whereby a Strategic Plan for Statistics (SPS) is designed for each sector and the SPSs are used as building blocks for the overall NSDS (see figure below). This approach leads to enhanced coordination of the National Statistical System. It is fortuitous that the design of the NSDS has coincided with the design of Strategic Plans for MDAs and Counties. This coincidence creates a good opportunity for inter-linkage between Sector Plans for Statistics and Strategic Plans for MDAs."
