score,text
28,"The second edition of the Digital Transformation Public Sector (DTPS) Forum and Awards has kicked off in Mombasa bringing together over 2OO delegates.DTPS is an initiative by the Ministry of Information, Communications and The Digital Economy in partnership with Greydale Africa that brings together Principal Secretaries, Chairpersons, CEOs and Heads of ICT in Ministries, Departments and Agencies (MDAs) to promote the government’s digital transformation journey.The two day Forum was officially launched by ICT and Digital Economy Principal Secretary Eng.John Tanui and His Correctional Services Counterpart Dr. Salome Wairimu Muhia.In his keynote address, PS Tanui reiterated the government's commitment to fostering digital transformation through enhancing fibre optic connectivity, the connection of free public WiFi and installation of digital hubs noting the the government has installed over 7 under sea fibre optic cables.The PS further lauded the crucial role played by the private sector in driving the country's digital journey noting that the private sector has committed to installing 42, 00O kilometres of fibre in the country.DTPS aims to provide a platform for knowledge sharing and collaboration amongst public sector entities.This year's theme is ""Driving Efficiency through cross government Digital Collaboration""The awards recognize public sector organizations that have consistently leveraged technology to improve their effectiveness, efficiency, transparency, and service delivery to citizens.In attendance were Greydale Africa Managing Director Lavinia Muthoni; Office of the Data Protection Commissioner Immaculate Kassait; Secretary of Administration Esther Maina; ICT E-government and Digital Economy Secretary Mary Kerema.Also in attendance were Computer Revolution Africa Group CEO Simon Kinuthia; East Africa Intel Corporation Country Manager Susan Mbogo; among other representatives from the public and private sector.The Forum and Awards have been sponsored by the Amazon Web Services, CRA Group, Intel Company, Dell Technologies, Cloudplexo and Mitsuimi Distribution company.

Our Contacts"
28,Health advocates warn of tobacco industry tactics amid push for new law
28,"Public health advocates and government officials have intensified calls for the urgent enactment of the Tobacco Control Amendment Bill, 2024.

They have also raised concern over aggressive tactics by the tobacco industry aimed at derailing the proposed law."
28,Government to pay youth stipends for safeguarding tree seedlings
28,"The National Government, through the Ministry of Infor mation, Communications, and the Digital Economy, has promised to pay stipends to youths who will protect tree seedlings in the counties of Nandi and Kisii.

Hezron Nyamberi, Senior Deputy Secretary in the Ministry, revealed that funds will be set aside to pay a select group of youth scouts who will be involved in weeding and offering protection in tree-growing areas."
28,Mwala water project to end Ukambani water shortage
28,"The Government has confirmed its dedication to completing the Mwala Cluster Water Project in Machakos County, with construction now 93 percent complete and on track for commissioning within the next two months.

Speaking during an inspection tour, Water, Sanitation and Irrigation Cabinet Secretary Eng Eric Muriithi Mugaa said water scarcity remains one of the biggest challenges facing the Ukambani region, underscoring the urgent need for sustainable interventions."
28,"New bill seeks to boost livestock quality, safety"
28,"A new bill aims to strengthen Kenya’s livestock sector by opening up premium markets for livestock products.

If passed, the Animal Identification and Traceability (ANITRAC) Bill, 2026, will provide farmers with a modern, data-driven system for animal identification, registration, and traceability, while also facilitating disease surveillance to help eradicate livestock diseases."
28,300 Agripreneurs unveiled as part of BETA in Migori
28,"GEOFFREY MAKOKHA-KNA

The Chief of Staff and Head of Public Service, Felix Koskei, has said that the recruitment of Agripreneurs is in line with Kenya’s Bottom-Up Economic Transformation Agenda (BETA), which aims to prioritize agriculture, to ensure 100 per cent food and nutrition security for all Kenyans."
28,Kericho records major SHA uptake as residents register
28,"Kericho County has enrolled 586,568 residents under the Social Health Authority (SHA) programme, accounting for about 65 per cent of its target population of 901,777, officials have said.

Senior Registration and Complaints Officer, Leonard Rono said the County still needs to enroll an additional 35 per cent of its population to achieve universal coverage, urging stakeholders to intensify mobilization and public sensitization efforts."
